year,month,day,Client File Number,Food Provided for,Food Pounds,Clothing Items,Come Again,Number of Visits before,Days Since Last Visit,Avg Food Provided For Before,Avg Food Pounds Before,Avg Clothing Items Before
2015,11,10,72,1,15,5,1,34,26,0.7941176470588235,11.323529411764707,6.117647058823529
2016,1,19,72,1,15,5,1,35,74,0.8,11.428571428571429,6.085714285714285
2016,3,31,72,1,15,1,1,36,72,0.8055555555555556,11.527777777777779,6.055555555555555
2016,6,28,72,1,15,5,1,37,87,0.8108108108108109,11.621621621621621,5.918918918918919
2016,10,20,72,1,15,9,1,38,112,0.8157894736842105,11.710526315789474,5.894736842105263
2016,12,14,72,1,15,6,1,39,54,0.8205128205128205,11.794871794871796,5.9743589743589745
2017,3,7,72,1,15,4,1,40,88,0.825,11.875,5.975
2017,5,15,72,1,15,5,1,41,68,0.8292682926829268,11.951219512195122,5.926829268292683
2017,7,31,72,1,15,4,1,42,76,0.8333333333333334,12.023809523809524,5.904761904761905
2017,8,30,72,1,18,3,1,43,29,0.8372093023255814,12.093023255813954,5.8604651162790695
2017,10,31,72,1,18,4,1,44,61,0.8409090909090909,12.227272727272727,5.795454545454546
2017,12,7,72,1,18,6,1,45,36,0.8444444444444444,12.355555555555556,5.7555555555555555
2018,2,20,72,1,18,2,1,46,78,0.8478260869565217,12.478260869565217,5.760869565217392
2018,4,17,72,1,18,5,1,47,57,0.851063829787234,12.595744680851064,5.680851063829787
2018,5,25,72,1,18,4,1,48,38,0.8541666666666666,12.708333333333334,5.666666666666667
2018,6,28,72,2,19,4,1,49,33,0.8571428571428571,12.816326530612244,5.63265306122449
2018,7,31,72,2,19,2,1,50,33,0.88,12.94,5.6
2018,9,4,72,1,18,4,1,51,33,0.9019607843137255,13.058823529411764,5.529411764705882
2018,10,11,72,1,18,4,1,52,37,0.9038461538461539,13.153846153846153,5.5
2018,11,27,72,1,18,5,1,53,46,0.9056603773584906,13.245283018867925,5.471698113207547
2019,1,8,72,1,18,3,1,54,46,0.9074074074074074,13.333333333333334,5.462962962962963
2019,2,14,72,1,18,4,1,55,36,0.9090909090909091,13.418181818181818,5.418181818181818
2019,3,14,72,1,18,5,1,56,30,0.9107142857142857,13.5,5.392857142857143
2019,4,9,72,1,18,4,1,57,25,0.9122807017543859,13.578947368421053,5.385964912280702
2019,5,7,72,1,18,0,1,58,28,0.9137931034482759,13.655172413793103,5.362068965517241
2019,6,18,72,1,18,4,0,59,41,0.9152542372881356,13.728813559322035,5.271186440677966
2009,10,26,73,1,10,7,1,0,0,0,0,0
2009,12,17,73,1,10,8,1,1,51,1,10,7
2011,5,4,73,2,20,10,1,2,507,1,10,7.5
2011,8,17,73,1,15,10,1,3,103,1.3333333333333333,13.333333333333334,8.333333333333334
2011,11,16,73,1,15,0,1,4,89,1.25,13.75,8.75
2012,1,23,73,1,15,0,1,5,72,1.2,14,7
2012,5,22,73,1,15,7,1,6,119,1.1666666666666667,14.166666666666666,5.833333333333333
2013,9,10,73,2,20,6,1,7,473,1.1428571428571428,14.285714285714286,6
2014,1,9,73,2,20,2,0,8,124,1.25,15,6
2007,6,7,82,0,0,23,1,0,0,0,0,0
2007,10,30,82,0,0,38,1,1,143,0,0,23
2009,3,5,82,0,0,33,1,2,495,0,0,30.5
2009,5,12,82,4,25,25,1,3,67,0,0,31.333333333333332
2009,6,15,82,4,25,25,1,4,33,1,6.25,29.75
2009,7,15,82,2,15,25,1,5,30,1.6,10,28.8
2009,8,13,82,6,40,6,1,6,28,1.6666666666666667,10.833333333333334,28.166666666666668
2009,9,2,82,2,15,22,1,7,19,2.2857142857142856,15,25
2009,10,7,82,2,15,25,1,8,35,2.25,15,24.625
2009,10,15,82,3,20,18,1,9,8,2.2222222222222223,15,24.666666666666668
2009,12,16,82,0,0,17,1,10,61,2.3,15.5,24
2010,2,25,82,2,15,20,1,11,74,2.090909090909091,14.090909090909092,23.363636363636363
2010,7,14,82,3,25,15,1,12,139,2.0833333333333335,14.166666666666666,23.083333333333332
2010,9,23,82,3,25,14,1,13,69,2.1538461538461537,15,22.46153846153846
2010,11,11,82,4,30,20,1,14,48,2.2142857142857144,15.714285714285714,21.857142857142858
2010,12,15,82,4,30,25,1,15,34,2.3333333333333335,16.666666666666668,21.733333333333334
2010,12,21,82,3,20,10,1,16,6,2.4375,17.5,21.9375
2011,3,24,82,4,30,11,1,17,98,2.4705882352941178,17.647058823529413,21.235294117647058
2011,4,18,82,3,25,15,1,18,24,2.5555555555555554,18.333333333333332,20.666666666666668
2011,12,14,82,3,25,15,1,19,236,2.5789473684210527,18.68421052631579,20.36842105263158
2013,2,13,82,3,25,10,1,20,429,2.6,19,20.1
2013,4,15,82,3,25,9,0,21,62,2.619047619047619,19.285714285714285,19.61904761904762
2008,7,8,83,1,10,1,1,0,0,0,0,0
2008,11,12,83,0,0,2,1,1,124,1,10,1
2008,11,19,83,0,0,5,0,2,7,0.5,5,1.5
2010,6,9,84,1,10,0,1,0,0,0,0,0
2011,8,18,84,1,15,3,1,1,434,1,10,0
2011,9,13,84,1,15,8,1,2,25,1,12.5,1.5
2013,8,16,84,0,0,0,1,3,703,1,13.333333333333334,3.6666666666666665
2013,11,18,84,1,15,5,1,4,92,0.75,10,2.75
2014,1,28,84,1,15,5,1,5,75,0.8,11,3.2
2015,2,11,84,1,15,8,0,6,378,0.8333333333333334,11.666666666666666,3.5
2007,6,19,89,1,10,5,1,0,0,0,0,0
2007,8,20,89,1,10,0,1,1,61,1,10,5
2007,10,30,89,1,10,10,1,2,70,1,10,2.5
2007,12,6,89,1,10,2,1,3,36,1,10,5
2007,12,20,89,1,10,0,1,4,14,1,10,4.25
2008,1,29,89,1,10,15,1,5,44,1,10,3.4
2008,4,22,89,1,10,16,1,6,83,1,10,5.333333333333333
2008,5,20,89,1,10,4,1,7,28,1,10,6.857142857142857
2008,10,28,89,1,10,5,1,8,158,1,10,6.5
2008,11,18,89,1,10,6,1,9,20,1,10,6.333333333333333
2009,7,14,89,0,0,1,1,10,241,1,10,6.3
2010,1,13,89,1,10,0,1,11,184,0.9090909090909091,9.090909090909092,5.818181818181818
2010,5,27,89,1,10,3,1,12,134,0.9166666666666666,9.166666666666666,5.333333333333333
2010,10,26,89,3,25,14,1,13,149,0.9230769230769231,9.23076923076923,5.153846153846154
2011,1,20,89,3,25,6,1,14,89,1.0714285714285714,10.357142857142858,5.785714285714286
2011,2,15,89,3,25,7,1,15,25,1.2,11.333333333333334,5.8
2011,4,19,89,3,25,9,1,16,64,1.3125,12.1875,5.875
2011,9,20,89,3,25,3,1,17,151,1.411764705882353,12.941176470588236,6.0588235294117645
2011,11,15,89,3,25,3,1,18,55,1.5,13.61111111111111,5.888888888888889
2012,2,7,89,2,25,16,1,19,87,1.5789473684210527,14.210526315789474,5.7368421052631575
2013,11,18,89,3,25,17,1,20,646,1.6,14.75,6.25
2015,9,28,89,3,25,0,1,21,680,1.6666666666666667,15.238095238095237,6.761904761904762
2016,10,17,89,1,15,6,1,22,384,1.7272727272727273,15.681818181818182,6.454545454545454
2016,11,14,89,1,15,2,1,23,27,1.6956521739130435,15.652173913043478,6.434782608695652
2016,12,20,89,1,15,6,1,24,36,1.6666666666666667,15.625,6.25
2017,3,6,89,1,15,2,0,25,81,1.64,15.6,6.24
2008,4,30,91,0,0,2,1,0,0,0,0,0
2009,1,8,91,1,10,4,1,1,253,0,0,2
2009,2,24,91,1,10,5,1,2,46,0.5,5,3
2009,4,15,91,1,10,3,1,3,51,0.6666666666666666,6.666666666666667,3.6666666666666665
2009,5,27,91,0,0,2,1,4,42,0.75,7.5,3.5
2012,5,17,91,2,20,3,1,5,1085,0.6,6,3.2
2012,6,6,91,1,15,7,1,6,19,0.8333333333333334,8.333333333333334,3.1666666666666665
2012,6,14,91,1,15,10,1,7,8,0.8571428571428571,9.285714285714286,3.7142857142857144
2012,7,5,91,1,15,7,1,8,21,0.875,10,4.5
2012,7,18,91,1,15,3,1,9,13,0.8888888888888888,10.555555555555555,4.777777777777778
2012,7,27,91,0,0,7,1,10,9,0.9,11,4.6
2012,8,15,91,0,0,5,1,11,18,0.8181818181818182,10,4.818181818181818
2012,9,7,91,0,0,4,1,12,22,0.75,9.166666666666666,4.833333333333333
2012,9,11,91,1,15,6,1,13,4,0.6923076923076923,8.461538461538462,4.769230769230769
2012,10,18,91,1,15,4,1,14,37,0.7142857142857143,8.928571428571429,4.857142857142857
2012,10,25,91,0,0,1,1,15,7,0.7333333333333333,9.333333333333334,4.8
2012,11,8,91,0,0,10,1,16,13,0.6875,8.75,4.5625
2012,11,19,91,1,15,10,1,17,11,0.6470588235294118,8.235294117647058,4.882352941176471
2012,12,3,91,1,15,2,1,18,14,0.6666666666666666,8.61111111111111,5.166666666666667
2012,12,19,91,1,15,8,1,19,16,0.6842105263157895,8.947368421052632,5
2013,2,21,91,2,20,6,1,20,67,0.7,9.25,5.15
2013,3,11,91,1,15,4,1,21,20,0.7619047619047619,9.761904761904763,5.190476190476191
2013,4,23,91,1,15,5,1,22,42,0.7727272727272727,10,5.136363636363637
2013,5,21,91,1,15,10,1,23,28,0.782608695652174,10.217391304347826,5.130434782608695
2013,6,13,91,1,15,7,1,24,22,0.7916666666666666,10.416666666666666,5.333333333333333
2013,7,9,91,1,15,3,1,25,26,0.8,10.6,5.4
2013,8,5,91,1,15,4,1,26,26,0.8076923076923077,10.76923076923077,5.3076923076923075
2013,9,23,91,0,0,1,1,27,48,0.8148148148148148,10.925925925925926,5.2592592592592595
2013,10,23,91,1,15,6,1,28,30,0.7857142857142857,10.535714285714286,5.107142857142857
2013,11,19,91,1,15,9,1,29,26,0.7931034482758621,10.689655172413794,5.137931034482759
2013,12,16,91,3,25,15,1,30,27,0.8,10.833333333333334,5.266666666666667
2014,1,9,91,1,15,6,1,31,28,0.8709677419354839,11.290322580645162,5.580645161290323
2014,2,5,91,0,0,6,1,32,26,0.875,11.40625,5.59375
2014,4,3,91,1,15,10,1,33,58,0.8484848484848485,11.06060606060606,5.606060606060606
2014,5,15,91,1,15,6,1,34,42,0.8529411764705882,11.176470588235293,5.735294117647059
2014,7,14,91,1,15,10,1,35,59,0.8571428571428571,11.285714285714286,5.742857142857143
2014,8,14,91,1,15,4,1,36,30,0.8611111111111112,11.38888888888889,5.861111111111111
2014,9,10,91,1,15,10,1,37,26,0.8648648648648649,11.486486486486486,5.8108108108108105
2014,10,9,91,1,15,5,1,38,29,0.868421052631579,11.578947368421053,5.921052631578948
2014,11,6,91,1,15,9,1,39,27,0.8717948717948718,11.666666666666666,5.897435897435898
2014,12,10,91,1,15,4,1,40,34,0.875,11.75,5.975
2015,1,15,91,0,0,8,0,41,40,0.8780487804878049,11.829268292682928,5.926829268292683
2007,4,30,96,1,10,0,1,0,0,0,0,0
2007,5,8,96,0,0,6,1,1,8,1,10,0
2007,7,3,96,1,10,1,1,2,55,0.5,5,3
2007,7,31,96,1,10,6,1,3,28,0.6666666666666666,6.666666666666667,2.3333333333333335
2007,9,10,96,1,10,0,1,4,39,0.75,7.5,3.25
2007,9,11,96,0,0,10,1,5,1,0.8,8,2.6
2007,10,16,96,1,10,13,1,6,35,0.6666666666666666,6.666666666666667,3.8333333333333335
2007,12,18,96,1,10,11,1,7,62,0.7142857142857143,7.142857142857143,5.142857142857143
2008,1,28,96,2,15,0,1,8,45,0.75,7.5,5.875
2008,3,11,96,0,0,15,1,9,43,0.8888888888888888,8.333333333333334,5.222222222222222
2008,4,8,96,2,15,11,1,10,27,0.8,7.5,6.2
2008,5,19,96,2,15,13,1,11,41,0.9090909090909091,8.181818181818182,6.636363636363637
2008,6,10,96,2,15,4,1,12,21,1,8.75,7.166666666666667
2008,7,28,96,2,15,4,1,13,48,1.0769230769230769,9.23076923076923,6.923076923076923
2008,10,23,96,2,15,12,1,14,85,1.1428571428571428,9.642857142857142,6.714285714285714
2008,11,20,96,3,20,10,1,15,27,1.2,10,7.066666666666666
2009,1,8,96,3,20,9,1,16,53,1.3125,10.625,7.25
2009,1,29,96,3,25,0,1,17,21,1.411764705882353,11.176470588235293,7.352941176470588
2009,3,17,96,3,20,9,1,18,48,1.5,11.944444444444445,6.944444444444445
2009,4,21,96,3,20,15,1,19,34,1.5789473684210527,12.368421052631579,7.052631578947368
2009,5,14,96,2,15,15,1,20,23,1.65,12.75,7.45
2009,7,7,96,2,15,16,1,21,53,1.6666666666666667,12.857142857142858,7.809523809523809
2009,9,24,96,2,15,18,1,22,77,1.6818181818181819,12.954545454545455,8.181818181818182
2010,2,10,96,2,15,20,1,23,141,1.6956521739130435,13.043478260869565,8.608695652173912
2010,3,24,96,2,15,16,1,24,44,1.7083333333333333,13.125,9.083333333333334
2010,5,5,96,2,15,27,1,25,41,1.72,13.2,9.36
2010,8,11,96,0,0,12,1,26,96,1.7307692307692308,13.26923076923077,10.038461538461538
2010,9,27,96,2,20,5,1,27,46,1.6666666666666667,12.777777777777779,10.11111111111111
2010,10,20,96,2,20,15,1,28,23,1.6785714285714286,13.035714285714286,9.928571428571429
2010,11,16,96,2,20,10,1,29,26,1.6896551724137931,13.275862068965518,10.10344827586207
2010,12,29,96,2,20,15,1,30,43,1.7,13.5,10.1
2011,1,27,96,0,0,14,1,31,33,1.7096774193548387,13.709677419354838,10.258064516129032
2011,3,14,96,2,20,6,1,32,47,1.65625,13.28125,10.375
2011,4,11,96,2,20,15,1,33,27,1.6666666666666667,13.484848484848484,10.242424242424242
2011,6,13,96,2,20,5,1,34,62,1.6764705882352942,13.676470588235293,10.382352941176471
2011,7,13,96,2,20,15,1,35,30,1.6857142857142857,13.857142857142858,10.228571428571428
2011,8,10,96,2,20,7,1,36,27,1.6944444444444444,14.027777777777779,10.36111111111111
2011,9,6,96,2,20,8,1,37,26,1.7027027027027026,14.18918918918919,10.27027027027027
2011,10,25,96,3,25,15,1,38,49,1.7105263157894737,14.342105263157896,10.210526315789474
2011,11,21,96,3,25,13,1,39,26,1.7435897435897436,14.615384615384615,10.333333333333334
2012,1,3,96,3,25,11,1,40,47,1.775,14.875,10.4
2012,2,13,96,3,25,17,1,41,40,1.8048780487804879,15.121951219512194,10.414634146341463
2012,3,14,96,3,25,13,1,42,31,1.8333333333333333,15.357142857142858,10.571428571428571
2012,4,9,96,3,25,25,1,43,25,1.8604651162790697,15.581395348837209,10.627906976744185
2012,4,26,96,2,20,6,1,44,17,1.8863636363636365,15.795454545454545,10.954545454545455
2012,6,11,96,1,15,10,1,45,45,1.8888888888888888,15.88888888888889,10.844444444444445
2012,7,23,96,2,20,15,1,46,42,1.8695652173913044,15.869565217391305,10.826086956521738
2012,9,17,96,2,20,20,1,47,54,1.872340425531915,15.957446808510639,10.914893617021276
2012,10,15,96,2,20,14,1,48,28,1.875,16.041666666666668,11.104166666666666
2012,11,27,96,2,20,9,1,49,42,1.8775510204081634,16.122448979591837,11.16326530612245
2013,1,7,96,3,25,11,1,50,45,1.88,16.2,11.12
2013,2,19,96,3,25,15,1,51,42,1.9019607843137254,16.372549019607842,11.117647058823529
2013,5,14,96,2,20,23,1,52,85,1.9230769230769231,16.53846153846154,11.192307692307692
2013,7,10,96,2,20,9,1,53,56,1.9245283018867925,16.60377358490566,11.415094339622641
2013,8,19,96,2,20,10,1,54,39,1.9259259259259258,16.666666666666668,11.37037037037037
2013,9,24,96,2,20,15,1,55,35,1.9272727272727272,16.727272727272727,11.345454545454546
2013,10,28,96,2,20,15,1,56,34,1.9285714285714286,16.785714285714285,11.410714285714286
2013,12,10,96,2,20,9,1,57,42,1.9298245614035088,16.842105263157894,11.473684210526315
2014,2,3,96,3,25,9,1,58,58,1.9310344827586208,16.896551724137932,11.431034482758621
2014,4,1,96,3,25,8,1,59,58,1.9491525423728813,17.033898305084747,11.389830508474576
2014,6,26,96,3,25,10,1,60,85,1.9666666666666666,17.166666666666668,11.333333333333334
2014,7,30,96,3,25,20,1,61,34,1.9836065573770492,17.295081967213115,11.311475409836065
2014,10,27,96,3,25,7,1,62,87,2,17.419354838709676,11.451612903225806
2014,12,9,96,3,25,15,1,63,42,2.015873015873016,17.53968253968254,11.380952380952381
2015,1,12,96,3,25,11,1,64,38,2.03125,17.65625,11.4375
2015,4,9,96,3,25,16,1,65,87,2.046153846153846,17.76923076923077,11.430769230769231
2016,3,21,96,3,25,10,1,66,347,2.0606060606060606,17.87878787878788,11.5
2016,4,19,96,3,25,14,1,67,28,2.074626865671642,17.98507462686567,11.477611940298507
2016,6,13,96,3,25,15,1,68,54,2.088235294117647,18.08823529411765,11.514705882352942
2016,7,11,96,3,25,13,1,69,28,2.101449275362319,18.18840579710145,11.565217391304348
2016,8,29,96,3,25,14,1,70,48,2.1142857142857143,18.285714285714285,11.585714285714285
2016,10,17,96,3,25,10,1,71,48,2.1267605633802815,18.380281690140844,11.619718309859154
2017,3,27,96,3,25,14,1,72,165,2.138888888888889,18.47222222222222,11.597222222222221
2017,6,5,96,3,25,20,1,73,68,2.1506849315068495,18.561643835616437,11.63013698630137
2017,8,8,96,3,25,17,1,74,63,2.1621621621621623,18.64864864864865,11.743243243243244
2017,9,19,96,1,18,3,1,75,41,2.1733333333333333,18.733333333333334,11.813333333333333
2017,11,30,96,1,18,3,1,76,71,2.1578947368421053,18.723684210526315,11.697368421052632
2018,5,1,96,1,18,5,1,77,156,2.142857142857143,18.714285714285715,11.584415584415584
2018,9,18,96,1,18,5,1,78,137,2.128205128205128,18.705128205128204,11.5
2018,11,6,96,1,18,3,1,79,48,2.1139240506329116,18.696202531645568,11.417721518987342
2018,12,17,96,1,18,5,1,80,41,2.1,18.6875,11.3125
2019,4,16,96,1,18,3,1,81,124,2.0864197530864197,18.679012345679013,11.234567901234568
2019,6,10,96,1,18,4,0,82,54,2.073170731707317,18.670731707317074,11.134146341463415
2010,5,17,104,1,10,0,0,0,0,0,0,0
2010,9,22,108,1,15,8,1,0,0,0,0,0
2012,4,19,108,1,15,6,1,1,577,1,15,8
2012,7,30,108,1,15,5,1,2,101,1,15,7
2012,9,17,108,1,15,8,1,3,47,1,15,6.333333333333333
2012,10,30,108,1,15,4,1,4,43,1,15,6.75
2012,12,17,108,1,15,10,1,5,47,1,15,6.2
2013,1,31,108,1,15,6,1,6,49,1,15,6.833333333333333
2013,6,19,108,1,15,8,1,7,138,1,15,6.714285714285714
2013,7,30,108,1,15,10,1,8,41,1,15,6.875
2013,9,23,108,1,15,10,1,9,53,1,15,7.222222222222222
2013,11,25,108,0,0,8,1,10,62,1,15,7.5
2014,1,6,108,1,15,10,1,11,46,0.9090909090909091,13.636363636363637,7.545454545454546
2014,2,10,108,1,15,20,1,12,34,0.9166666666666666,13.75,7.75
2014,9,16,108,1,15,10,1,13,216,0.9230769230769231,13.846153846153847,8.692307692307692
2014,10,14,108,0,0,1,1,14,28,0.9285714285714286,13.928571428571429,8.785714285714286
2014,11,24,108,1,15,10,1,15,40,0.8666666666666667,13,8.266666666666667
2015,1,5,108,1,15,2,1,16,46,0.875,13.125,8.375
2015,2,9,108,1,15,9,1,17,34,0.8823529411764706,13.235294117647058,8
2015,3,12,108,1,15,9,1,18,33,0.8888888888888888,13.333333333333334,8.055555555555555
2015,4,13,108,1,15,4,1,19,31,0.8947368421052632,13.421052631578947,8.105263157894736
2015,7,13,108,1,15,6,1,20,90,0.9,13.5,7.9
2015,8,12,108,1,15,6,1,21,29,0.9047619047619048,13.571428571428571,7.809523809523809
2015,9,15,108,1,15,3,1,22,33,0.9090909090909091,13.636363636363637,7.7272727272727275
2015,10,28,108,1,15,2,1,23,43,0.9130434782608695,13.695652173913043,7.521739130434782
2015,11,30,108,1,15,6,1,24,32,0.9166666666666666,13.75,7.291666666666667
2015,12,23,108,1,15,4,1,25,23,0.92,13.8,7.24
2016,1,21,108,1,15,4,1,26,33,0.9230769230769231,13.846153846153847,7.115384615384615
2016,2,16,108,1,15,6,1,27,25,0.9259259259259259,13.88888888888889,7
2016,3,17,108,1,15,3,1,28,31,0.9285714285714286,13.928571428571429,6.964285714285714
2016,6,29,108,1,15,6,1,29,102,0.9310344827586207,13.96551724137931,6.827586206896552
2016,8,15,108,1,15,4,1,30,46,0.9333333333333333,14,6.8
2016,9,21,108,1,15,7,1,31,36,0.9354838709677419,14.03225806451613,6.709677419354839
2016,11,7,108,1,15,6,1,32,46,0.9375,14.0625,6.71875
2017,2,2,108,1,15,4,1,33,90,0.9393939393939394,14.090909090909092,6.696969696969697
2017,2,28,108,1,15,5,1,34,26,0.9411764705882353,14.117647058823529,6.617647058823529
2017,3,23,108,1,15,5,1,35,25,0.9428571428571428,14.142857142857142,6.571428571428571
2017,4,26,108,1,15,3,1,36,33,0.9444444444444444,14.166666666666666,6.527777777777778
2017,5,25,108,1,15,4,1,37,29,0.9459459459459459,14.18918918918919,6.4324324324324325
2017,6,28,108,1,15,4,1,38,33,0.9473684210526315,14.210526315789474,6.368421052631579
2018,1,5,108,1,18,6,0,39,192,0.9487179487179487,14.23076923076923,6.3076923076923075
2018,7,24,112,1,18,5,1,0,0,0,0,0
2018,9,25,112,1,18,4,1,1,61,1,18,5
2018,10,30,112,1,18,4,1,2,35,1,18,4.5
2018,12,13,112,1,18,5,1,3,43,1,18,4.333333333333333
2019,1,8,112,1,18,5,1,4,30,1,18,4.5
2019,3,22,112,1,18,4,1,5,74,1,18,4.6
2019,4,22,112,1,18,5,1,6,30,1,18,4.5
2019,6,20,112,1,18,6,0,7,58,1,18,4.571428571428571
2008,5,19,114,0,0,0,1,0,0,0,0,0
2008,9,23,114,0,0,10,1,1,124,0,0,0
2009,8,26,114,1,10,8,1,2,338,0,0,5
2009,10,21,114,1,10,20,1,3,55,0.3333333333333333,3.3333333333333335,6
2009,12,22,114,1,10,7,1,4,61,0.5,5,9.5
2010,2,18,114,1,10,13,1,5,61,0.6,6,9
2010,3,24,114,1,10,20,1,6,36,0.6666666666666666,6.666666666666667,9.666666666666666
2013,3,13,114,1,15,3,0,7,1084,0.7142857142857143,7.142857142857143,11.142857142857142
2007,10,24,115,0,0,59,1,0,0,0,0,0
2007,12,19,115,0,0,11,1,1,55,0,0,59
2007,12,26,115,0,0,8,1,2,7,0,0,35
2008,10,20,115,2,15,10,1,3,299,0,0,26
2009,7,28,115,0,0,27,0,4,283,0.5,3.75,22
2007,7,11,116,0,0,4,1,0,0,0,0,0
2007,7,17,116,0,0,5,1,1,6,0,0,4
2007,8,15,116,0,0,7,1,2,28,0,0,4.5
2007,9,26,116,0,0,4,1,3,41,0,0,5.333333333333333
2007,10,31,116,0,0,1,1,4,35,0,0,5
2007,11,20,116,0,0,4,1,5,19,0,0,4.2
2007,11,26,116,0,0,7,1,6,6,0,0,4.166666666666667
2010,1,5,116,0,0,6,1,7,774,0,0,4.571428571428571
2010,2,3,116,0,0,0,1,8,28,0,0,4.75
2010,2,10,116,0,0,5,1,9,7,0,0,4.222222222222222
2010,12,8,116,0,0,9,1,10,298,0,0,4.3
2011,1,10,116,0,0,10,1,11,37,0,0,4.7272727272727275
2014,6,26,116,1,15,0,1,12,1261,0,0,5.166666666666667
2014,7,5,116,0,0,6,1,13,9,0.07692307692307693,1.1538461538461537,4.769230769230769
2014,12,17,116,1,15,0,1,14,162,0.07142857142857142,1.0714285714285714,4.857142857142857
2014,12,22,116,0,0,2,1,15,5,0.13333333333333333,2,4.533333333333333
2016,12,23,116,0,0,4,1,16,731,0.125,1.875,4.375
2017,2,2,116,0,0,5,1,17,44,0.11764705882352941,1.7647058823529411,4.352941176470588
2017,2,22,116,0,0,0,0,18,20,0.1111111111111111,1.6666666666666667,4.388888888888889
2007,12,27,118,3,20,20,1,0,0,0,0,0
2008,1,31,118,3,20,18,0,1,39,3,20,20
2011,2,1,131,5,45,23,0,0,0,0,0,0
2008,5,20,134,2,15,0,0,0,0,0,0,0
2012,1,17,141,1,15,4,1,0,0,0,0,0
2012,2,20,141,1,15,6,0,1,33,1,15,4
2018,12,7,143,1,18,0,0,0,0,0,0,0
2007,10,23,153,10,10,0,1,0,0,0,0,0
2007,11,27,153,1,10,0,0,1,34,10,10,0
2007,4,12,156,4,25,3,1,0,0,0,0,0
2007,11,15,156,4,25,5,1,1,213,4,25,3
2008,2,21,156,4,25,28,1,2,101,4,25,4
2008,4,17,156,4,25,47,1,3,56,4,25,12
2008,8,5,156,4,25,0,1,4,108,4,25,20.75
2008,9,23,156,4,25,25,1,5,48,4,25,16.6
2008,10,23,156,4,25,27,1,6,30,4,25,18
2010,9,23,156,6,50,21,0,7,700,4,25,19.285714285714285
2008,11,4,157,1,10,4,1,0,0,0,0,0
2009,4,15,157,0,0,17,1,1,166,1,10,4
2013,4,9,157,5,45,17,1,2,1454,0.5,5,10.5
2013,6,27,157,5,45,23,1,3,78,2,18.333333333333332,12.666666666666666
2014,11,10,157,0,0,10,1,4,498,2.75,25,15.25
2014,12,2,157,0,0,11,1,5,22,2.2,20,14.2
2016,6,7,157,0,0,6,1,6,555,1.8333333333333333,16.666666666666668,13.666666666666666
2016,8,24,157,2,20,8,1,7,77,1.5714285714285714,14.285714285714286,12.571428571428571
2017,8,10,157,2,20,9,1,8,351,1.625,15,12
2018,9,28,157,1,18,7,0,9,413,1.6666666666666667,15.555555555555555,11.666666666666666
2012,1,17,166,2,20,6,1,0,0,0,0,0
2012,2,20,166,2,20,10,0,1,33,2,20,6
2008,5,1,173,5,30,20,1,0,0,0,0,0
2008,5,27,173,5,30,14,0,1,26,5,30,20
2007,4,2,188,1,10,0,1,0,0,0,0,0
2007,5,15,188,1,10,3,1,1,43,1,10,0
2007,6,13,188,1,10,0,1,2,28,1,10,1.5
2007,7,26,188,1,10,6,1,3,43,1,10,1
2007,9,4,188,1,10,4,1,4,38,1,10,2.25
2007,11,8,188,4,25,11,1,5,64,1,10,2.6
2008,5,22,188,1,10,7,1,6,199,1.5,12.5,4
2008,6,25,188,0,0,6,1,7,33,1.4285714285714286,12.142857142857142,4.428571428571429
2008,7,30,188,0,0,6,1,8,35,1.25,10.625,4.625
2008,8,25,188,1,10,17,1,9,25,1.1111111111111112,9.444444444444445,4.777777777777778
2008,9,11,188,1,10,0,1,10,16,1.1,9.5,6
2009,4,21,188,1,10,7,1,11,225,1.0909090909090908,9.545454545454545,5.454545454545454
2009,6,2,188,1,10,10,1,12,41,1.0833333333333333,9.583333333333334,5.583333333333333
2009,6,16,188,1,10,0,1,13,14,1.0769230769230769,9.615384615384615,5.923076923076923
2009,6,30,188,1,10,14,1,14,14,1.0714285714285714,9.642857142857142,5.5
2009,7,21,188,1,10,0,1,15,21,1.0666666666666667,9.666666666666666,6.066666666666666
2009,8,25,188,1,10,10,1,16,34,1.0625,9.6875,5.6875
2009,10,1,188,1,10,3,1,17,36,1.0588235294117647,9.705882352941176,5.9411764705882355
2009,12,8,188,1,10,15,1,18,67,1.0555555555555556,9.722222222222221,5.777777777777778
2010,1,28,188,1,10,14,1,19,55,1.0526315789473684,9.736842105263158,6.2631578947368425
2010,3,3,188,1,10,0,1,20,35,1.05,9.75,6.65
2010,3,16,188,1,10,0,1,21,13,1.0476190476190477,9.761904761904763,6.333333333333333
2010,4,15,188,1,10,10,1,22,29,1.0454545454545454,9.772727272727273,6.045454545454546
